timestep,portfolio_value_usd,total_return,cash_usd,capacity_value_usd,wind_capacity_mw,solar_capacity_mw,hydro_capacity_mw,battery_soc,risk_free_return,method
16992,805189360.2343773,0.006486700292971582,805189360.2343773,0.0,0.0,0.0,0.0,0.0,5189360.234377265,Buy-and-Hold Strategy
16993,805189666.6230227,0.006487083278778344,805189666.6230227,0.0,0.0,0.0,0.0,0.0,5189666.6230226755,Buy-and-Hold Strategy
16994,805189973.0117847,0.006487466264730841,805189973.0117847,0.0,0.0,0.0,0.0,0.0,5189973.011784673,Buy-and-Hold Strategy
16995,805190279.4006633,0.006487849250829071,805190279.4006633,0.0,0.0,0.0,0.0,0.0,5190279.400663257,Buy-and-Hold Strategy
16996,805190585.7896584,0.006488232237073034,805190585.7896584,0.0,0.0,0.0,0.0,0.0,5190585.789658427,Buy-and-Hold Strategy
16997,805190892.1787702,0.006488615223462731,805190892.1787702,0.0,0.0,0.0,0.0,0.0,5190892.1787701845,Buy-and-Hold Strategy
16998,805191198.5679985,0.0064889982099981605,805191198.5679985,0.0,0.0,0.0,0.0,0.0,5191198.5679985285,Buy-and-Hold Strategy
16999,805191504.9573435,0.006489381196679324,805191504.9573435,0.0,0.0,0.0,0.0,0.0,5191504.957343459,Buy-and-Hold Strategy
17000,805191811.346805,0.006489764183506221,805191811.346805,0.0,0.0,0.0,0.0,0.0,5191811.346804976,Buy-and-Hold Strategy
17001,805192117.7363831,0.006490147170478851,805192117.7363831,0.0,0.0,0.0,0.0,0.0,5192117.7363830805,Buy-and-Hold Strategy
17002,805192424.1260778,0.006490530157597214,805192424.1260778,0.0,0.0,0.0,0.0,0.0,5192424.126077771,Buy-and-Hold Strategy
17003,805192730.515889,0.0064909131448613105,805192730.515889,0.0,0.0,0.0,0.0,0.0,5192730.515889049,Buy-and-Hold Strategy
17004,805193036.9058169,0.006491296132271141,805193036.9058169,0.0,0.0,0.0,0.0,0.0,5193036.905816913,Buy-and-Hold Strategy
17005,805193343.2958614,0.006491679119826704,805193343.2958614,0.0,0.0,0.0,0.0,0.0,5193343.295861363,Buy-and-Hold Strategy
17006,805193649.6860224,0.006492062107528001,805193649.6860224,0.0,0.0,0.0,0.0,0.0,5193649.686022401,Buy-and-Hold Strategy
17007,805193956.0763,0.006492445095375031,805193956.0763,0.0,0.0,0.0,0.0,0.0,5193956.076300025,Buy-and-Hold Strategy
17008,805194262.4666942,0.006492828083367794,805194262.4666942,0.0,0.0,0.0,0.0,0.0,5194262.466694236,Buy-and-Hold Strategy
17009,805194568.857205,0.006493211071506292,805194568.857205,0.0,0.0,0.0,0.0,0.0,5194568.857205033,Buy-and-Hold Strategy
17010,805194875.2478324,0.006493594059790522,805194875.2478324,0.0,0.0,0.0,0.0,0.0,5194875.2478324175,Buy-and-Hold Strategy
17011,805195181.6385764,0.0064939770482204855,805195181.6385764,0.0,0.0,0.0,0.0,0.0,5195181.638576388,Buy-and-Hold Strategy
17012,805195488.029437,0.006494360036796183,805195488.029437,0.0,0.0,0.0,0.0,0.0,5195488.029436946,Buy-and-Hold Strategy
17013,805195794.4204141,0.006494743025517613,805195794.4204141,0.0,0.0,0.0,0.0,0.0,5195794.42041409,Buy-and-Hold Strategy
17014,805196100.8115078,0.006495126014384777,805196100.8115078,0.0,0.0,0.0,0.0,0.0,5196100.811507821,Buy-and-Hold Strategy
17015,805196407.2027181,0.006495509003397674,805196407.2027181,0.0,0.0,0.0,0.0,0.0,5196407.202718139,Buy-and-Hold Strategy
17016,805196713.594045,0.006495891992556304,805196713.594045,0.0,0.0,0.0,0.0,0.0,5196713.594045043,Buy-and-Hold Strategy
17017,805197019.9854885,0.006496274981860667,805197019.9854885,0.0,0.0,0.0,0.0,0.0,5197019.985488534,Buy-and-Hold Strategy
17018,805197326.3770486,0.006496657971310765,805197326.3770486,0.0,0.0,0.0,0.0,0.0,5197326.377048612,Buy-and-Hold Strategy
17019,805197632.7687253,0.006497040960906595,805197632.7687253,0.0,0.0,0.0,0.0,0.0,5197632.768725276,Buy-and-Hold Strategy
17020,805197939.1605185,0.006497423950648159,805197939.1605185,0.0,0.0,0.0,0.0,0.0,5197939.160518527,Buy-and-Hold Strategy
17021,805198245.5524284,0.006497806940535456,805198245.5524284,0.0,0.0,0.0,0.0,0.0,5198245.552428365,Buy-and-Hold Strategy
17022,805198551.9444548,0.0064981899305684866,805198551.9444548,0.0,0.0,0.0,0.0,0.0,5198551.944454789,Buy-and-Hold Strategy
17023,805198858.3365978,0.00649857292074725,805198858.3365978,0.0,0.0,0.0,0.0,0.0,5198858.3365978,Buy-and-Hold Strategy
17024,805199164.7288574,0.006498955911071747,805199164.7288574,0.0,0.0,0.0,0.0,0.0,5199164.728857398,Buy-and-Hold Strategy
17025,805199471.1212336,0.006499338901541978,805199471.1212336,0.0,0.0,0.0,0.0,0.0,5199471.1212335825,Buy-and-Hold Strategy
17026,805199777.5137264,0.006499721892157942,805199777.5137264,0.0,0.0,0.0,0.0,0.0,5199777.513726354,Buy-and-Hold Strategy
17027,805200083.9063357,0.00650010488291964,805200083.9063357,0.0,0.0,0.0,0.0,0.0,5200083.9063357115,Buy-and-Hold Strategy
17028,805200390.2990617,0.00650048787382707,805200390.2990617,0.0,0.0,0.0,0.0,0.0,5200390.299061656,Buy-and-Hold Strategy
17029,805200696.6919042,0.006500870864880234,805200696.6919042,0.0,0.0,0.0,0.0,0.0,5200696.691904187,Buy-and-Hold Strategy
17030,805201003.0848633,0.0065012538560791314,805201003.0848633,0.0,0.0,0.0,0.0,0.0,5201003.084863305,Buy-and-Hold Strategy
17031,805201309.477939,0.006501636847423762,805201309.477939,0.0,0.0,0.0,0.0,0.0,5201309.47793901,Buy-and-Hold Strategy
17032,805201615.8711313,0.006502019838914126,805201615.8711313,0.0,0.0,0.0,0.0,0.0,5201615.871131301,Buy-and-Hold Strategy
17033,805201922.2644402,0.006502402830550223,805201922.2644402,0.0,0.0,0.0,0.0,0.0,5201922.264440179,Buy-and-Hold Strategy
17034,805202228.6578656,0.0065027858223320545,805202228.6578656,0.0,0.0,0.0,0.0,0.0,5202228.6578656435,Buy-and-Hold Strategy
17035,805202535.0514077,0.006503168814259618,805202535.0514077,0.0,0.0,0.0,0.0,0.0,5202535.051407695,Buy-and-Hold Strategy
17036,805202841.4450663,0.006503551806332916,805202841.4450663,0.0,0.0,0.0,0.0,0.0,5202841.445066333,Buy-and-Hold Strategy
17037,805203147.8388416,0.006503934798551947,805203147.8388416,0.0,0.0,0.0,0.0,0.0,5203147.8388415575,Buy-and-Hold Strategy
17038,805203454.2327334,0.006504317790916711,805203454.2327334,0.0,0.0,0.0,0.0,0.0,5203454.232733369,Buy-and-Hold Strategy
17039,805203760.6267418,0.006504700783427209,805203760.6267418,0.0,0.0,0.0,0.0,0.0,5203760.626741767,Buy-and-Hold Strategy
17040,805204067.0208668,0.00650508377608344,805204067.0208668,0.0,0.0,0.0,0.0,0.0,5204067.020866752,Buy-and-Hold Strategy
17041,805204373.4151083,0.006505466768885404,805204373.4151083,0.0,0.0,0.0,0.0,0.0,5204373.415108323,Buy-and-Hold Strategy
17042,805204679.8094665,0.006505849761833101,805204679.8094665,0.0,0.0,0.0,0.0,0.0,5204679.809466481,Buy-and-Hold Strategy
17043,805204986.2039412,0.0065062327549265326,805204986.2039412,0.0,0.0,0.0,0.0,0.0,5204986.203941226,Buy-and-Hold Strategy
17044,805205292.5985326,0.006506615748165697,805205292.5985326,0.0,0.0,0.0,0.0,0.0,5205292.5985325575,Buy-and-Hold Strategy
17045,805205598.9932405,0.006506998741550594,805205598.9932405,0.0,0.0,0.0,0.0,0.0,5205598.993240476,Buy-and-Hold Strategy
17046,805205905.388065,0.0065073817350812255,805205905.388065,0.0,0.0,0.0,0.0,0.0,5205905.3880649805,Buy-and-Hold Strategy
17047,805206211.7830061,0.00650776472875759,805206211.7830061,0.0,0.0,0.0,0.0,0.0,5206211.783006072,Buy-and-Hold Strategy
17048,805206518.1780638,0.006508147722579688,805206518.1780638,0.0,0.0,0.0,0.0,0.0,5206518.17806375,Buy-and-Hold Strategy
17049,805206824.573238,0.006508530716547519,805206824.573238,0.0,0.0,0.0,0.0,0.0,5206824.573238015,Buy-and-Hold Strategy
17050,805207130.9685289,0.006508913710661084,805207130.9685289,0.0,0.0,0.0,0.0,0.0,5207130.968528867,Buy-and-Hold Strategy
17051,805207437.3639363,0.006509296704920381,805207437.3639363,0.0,0.0,0.0,0.0,0.0,5207437.363936305,Buy-and-Hold Strategy
17052,805207743.7594603,0.006509679699325413,805207743.7594603,0.0,0.0,0.0,0.0,0.0,5207743.75946033,Buy-and-Hold Strategy
17053,805208050.155101,0.0065100626938761775,805208050.155101,0.0,0.0,0.0,0.0,0.0,5208050.155100942,Buy-and-Hold Strategy
17054,805208356.5508581,0.006510445688572675,805208356.5508581,0.0,0.0,0.0,0.0,0.0,5208356.55085814,Buy-and-Hold Strategy
17055,805208662.9467319,0.006510828683414906,805208662.9467319,0.0,0.0,0.0,0.0,0.0,5208662.946731925,Buy-and-Hold Strategy
17056,805208969.3427223,0.006511211678402871,805208969.3427223,0.0,0.0,0.0,0.0,0.0,5208969.342722297,Buy-and-Hold Strategy
17057,805209275.7388293,0.006511594673536569,805209275.7388293,0.0,0.0,0.0,0.0,0.0,5209275.738829255,Buy-and-Hold Strategy
17058,805209582.1350528,0.006511977668816,805209582.1350528,0.0,0.0,0.0,0.0,0.0,5209582.1350528,Buy-and-Hold Strategy
17059,805209888.5313929,0.006512360664241165,805209888.5313929,0.0,0.0,0.0,0.0,0.0,5209888.531392932,Buy-and-Hold Strategy
17060,805210194.9278497,0.006512743659812063,805210194.9278497,0.0,0.0,0.0,0.0,0.0,5210194.92784965,Buy-and-Hold Strategy
17061,805210501.324423,0.006513126655528694,805210501.324423,0.0,0.0,0.0,0.0,0.0,5210501.3244229555,Buy-and-Hold Strategy
17062,805210807.7211128,0.006513509651391059,805210807.7211128,0.0,0.0,0.0,0.0,0.0,5210807.721112847,Buy-and-Hold Strategy
17063,805211114.1179193,0.006513892647399157,805211114.1179193,0.0,0.0,0.0,0.0,0.0,5211114.117919326,Buy-and-Hold Strategy
17064,805211420.5148424,0.006514275643552989,805211420.5148424,0.0,0.0,0.0,0.0,0.0,5211420.514842391,Buy-and-Hold Strategy
17065,805211726.911882,0.006514658639852553,805211726.911882,0.0,0.0,0.0,0.0,0.0,5211726.911882043,Buy-and-Hold Strategy
17066,805212033.3090383,0.006515041636297852,805212033.3090383,0.0,0.0,0.0,0.0,0.0,5212033.309038281,Buy-and-Hold Strategy
17067,805212339.7063112,0.0065154246328890325,805212339.7063112,0.0,0.0,0.0,0.0,0.0,5212339.706311226,Buy-and-Hold Strategy
17068,805212646.1037008,0.006515807629625946,805212646.1037008,0.0,0.0,0.0,0.0,0.0,5212646.103700757,Buy-and-Hold Strategy
17069,805212952.5012069,0.006516190626508594,805212952.5012069,0.0,0.0,0.0,0.0,0.0,5212952.501206875,Buy-and-Hold Strategy
17070,805213258.8988296,0.006516573623536974,805213258.8988296,0.0,0.0,0.0,0.0,0.0,5213258.898829579,Buy-and-Hold Strategy
17071,805213565.2965689,0.006516956620711088,805213565.2965689,0.0,0.0,0.0,0.0,0.0,5213565.296568871,Buy-and-Hold Strategy
17072,805213871.6944247,0.006517339618030936,805213871.6944247,0.0,0.0,0.0,0.0,0.0,5213871.694424748,Buy-and-Hold Strategy
17073,805214178.0923972,0.006517722615496516,805214178.0923972,0.0,0.0,0.0,0.0,0.0,5214178.092397213,Buy-and-Hold Strategy
17074,805214484.4904863,0.00651810561310783,805214484.4904863,0.0,0.0,0.0,0.0,0.0,5214484.490486264,Buy-and-Hold Strategy
17075,805214790.8886919,0.006518488610864878,805214790.8886919,0.0,0.0,0.0,0.0,0.0,5214790.888691902,Buy-and-Hold Strategy
17076,805215097.2870141,0.0065188716087676585,805215097.2870141,0.0,0.0,0.0,0.0,0.0,5215097.287014127,Buy-and-Hold Strategy
17077,805215403.6854529,0.006519254606816172,805215403.6854529,0.0,0.0,0.0,0.0,0.0,5215403.685452938,Buy-and-Hold Strategy
17078,805215710.0840083,0.00651963760501042,805215710.0840083,0.0,0.0,0.0,0.0,0.0,5215710.084008336,Buy-and-Hold Strategy
17079,805216016.4826803,0.0065200206033504005,805216016.4826803,0.0,0.0,0.0,0.0,0.0,5216016.482680321,Buy-and-Hold Strategy
17080,805216322.8814689,0.006520403601836115,805216322.8814689,0.0,0.0,0.0,0.0,0.0,5216322.881468892,Buy-and-Hold Strategy
17081,805216629.280374,0.006520786600467563,805216629.280374,0.0,0.0,0.0,0.0,0.0,5216629.28037405,Buy-and-Hold Strategy
17082,805216935.6793958,0.0065211695992447435,805216935.6793958,0.0,0.0,0.0,0.0,0.0,5216935.679395795,Buy-and-Hold Strategy
17083,805217242.0785341,0.006521552598167658,805217242.0785341,0.0,0.0,0.0,0.0,0.0,5217242.078534126,Buy-and-Hold Strategy
17084,805217548.477789,0.006521935597236305,805217548.477789,0.0,0.0,0.0,0.0,0.0,5217548.477789044,Buy-and-Hold Strategy
17085,805217854.8771605,0.006522318596450687,805217854.8771605,0.0,0.0,0.0,0.0,0.0,5217854.877160549,Buy-and-Hold Strategy
17086,805218161.2766486,0.0065227015958108005,805218161.2766486,0.0,0.0,0.0,0.0,0.0,5218161.276648641,Buy-and-Hold Strategy
17087,805218467.6762533,0.006523084595316649,805218467.6762533,0.0,0.0,0.0,0.0,0.0,5218467.676253319,Buy-and-Hold Strategy
17088,805218774.0759746,0.00652346759496823,805218774.0759746,0.0,0.0,0.0,0.0,0.0,5218774.075974584,Buy-and-Hold Strategy
17089,805219080.4758124,0.0065238505947655435,805219080.4758124,0.0,0.0,0.0,0.0,0.0,5219080.475812435,Buy-and-Hold Strategy
17090,805219386.8757669,0.006524233594708591,805219386.8757669,0.0,0.0,0.0,0.0,0.0,5219386.875766873,Buy-and-Hold Strategy
17091,805219693.2758379,0.006524616594797372,805219693.2758379,0.0,0.0,0.0,0.0,0.0,5219693.275837898,Buy-and-Hold Strategy
17092,805219999.6760255,0.0065249995950318876,805219999.6760255,0.0,0.0,0.0,0.0,0.0,5219999.67602551,Buy-and-Hold Strategy
17093,805220306.0763297,0.006525382595412135,805220306.0763297,0.0,0.0,0.0,0.0,0.0,5220306.076329708,Buy-and-Hold Strategy
17094,805220612.4767505,0.006525765595938116,805220612.4767505,0.0,0.0,0.0,0.0,0.0,5220612.476750493,Buy-and-Hold Strategy
17095,805220918.8772879,0.006526148596609831,805220918.8772879,0.0,0.0,0.0,0.0,0.0,5220918.877287865,Buy-and-Hold Strategy
17096,805221225.2779418,0.006526531597427279,805221225.2779418,0.0,0.0,0.0,0.0,0.0,5221225.277941823,Buy-and-Hold Strategy
17097,805221531.6787124,0.00652691459839046,805221531.6787124,0.0,0.0,0.0,0.0,0.0,5221531.678712368,Buy-and-Hold Strategy
17098,805221838.0795995,0.006527297599499374,805221838.0795995,0.0,0.0,0.0,0.0,0.0,5221838.0795995,Buy-and-Hold Strategy
17099,805222144.4806032,0.006527680600754023,805222144.4806032,0.0,0.0,0.0,0.0,0.0,5222144.480603218,Buy-and-Hold Strategy
17100,805222450.8817236,0.0065280636021545525,805222450.8817236,0.0,0.0,0.0,0.0,0.0,5222450.881723642,Buy-and-Hold Strategy
17101,805222757.2829607,0.006528446603700817,805222757.2829607,0.0,0.0,0.0,0.0,0.0,5222757.282960653,Buy-and-Hold Strategy
17102,805223063.6843143,0.006528829605392814,805223063.6843143,0.0,0.0,0.0,0.0,0.0,5223063.684314251,Buy-and-Hold Strategy
17103,805223370.0857844,0.006529212607230544,805223370.0857844,0.0,0.0,0.0,0.0,0.0,5223370.085784435,Buy-and-Hold Strategy
17104,805223676.4873712,0.006529595609214008,805223676.4873712,0.0,0.0,0.0,0.0,0.0,5223676.487371206,Buy-and-Hold Strategy
17105,805223982.8890746,0.006529978611343205,805223982.8890746,0.0,0.0,0.0,0.0,0.0,5223982.889074564,Buy-and-Hold Strategy
17106,805224289.2908945,0.006530361613618136,805224289.2908945,0.0,0.0,0.0,0.0,0.0,5224289.290894508,Buy-and-Hold Strategy
17107,805224595.692831,0.0065307446160388,805224595.692831,0.0,0.0,0.0,0.0,0.0,5224595.692831039,Buy-and-Hold Strategy
17108,805224902.0948842,0.006531127618605197,805224902.0948842,0.0,0.0,0.0,0.0,0.0,5224902.094884157,Buy-and-Hold Strategy
17109,805225208.4970539,0.006531510621317327,805225208.4970539,0.0,0.0,0.0,0.0,0.0,5225208.497053862,Buy-and-Hold Strategy
17110,805225514.8993402,0.006531893624175191,805225514.8993402,0.0,0.0,0.0,0.0,0.0,5225514.899340153,Buy-and-Hold Strategy
17111,805225821.301743,0.006532276627178788,805225821.301743,0.0,0.0,0.0,0.0,0.0,5225821.301743031,Buy-and-Hold Strategy
17112,805226127.7042625,0.006532659630328118,805226127.7042625,0.0,0.0,0.0,0.0,0.0,5226127.704262495,Buy-and-Hold Strategy
17113,805226434.1068985,0.006533042633623183,805226434.1068985,0.0,0.0,0.0,0.0,0.0,5226434.106898546,Buy-and-Hold Strategy
17114,805226740.5096512,0.00653342563706398,805226740.5096512,0.0,0.0,0.0,0.0,0.0,5226740.509651184,Buy-and-Hold Strategy
17115,805227046.9125204,0.00653380864065051,805227046.9125204,0.0,0.0,0.0,0.0,0.0,5227046.912520409,Buy-and-Hold Strategy
17116,805227353.3155062,0.0065341916443827745,805227353.3155062,0.0,0.0,0.0,0.0,0.0,5227353.31550622,Buy-and-Hold Strategy
17117,805227659.7186086,0.006534574648260772,805227659.7186086,0.0,0.0,0.0,0.0,0.0,5227659.718608618,Buy-and-Hold Strategy
17118,805227966.1218276,0.006534957652284503,805227966.1218276,0.0,0.0,0.0,0.0,0.0,5227966.121827602,Buy-and-Hold Strategy
17119,805228272.5251632,0.006535340656453967,805228272.5251632,0.0,0.0,0.0,0.0,0.0,5228272.525163174,Buy-and-Hold Strategy
17120,805228578.9286153,0.0065357236607691644,805228578.9286153,0.0,0.0,0.0,0.0,0.0,5228578.928615332,Buy-and-Hold Strategy
17121,805228885.3321841,0.006536106665230096,805228885.3321841,0.0,0.0,0.0,0.0,0.0,5228885.332184076,Buy-and-Hold Strategy
17122,805229191.7358694,0.006536489669836759,805229191.7358694,0.0,0.0,0.0,0.0,0.0,5229191.735869408,Buy-and-Hold Strategy
17123,805229498.1396713,0.006536872674589157,805229498.1396713,0.0,0.0,0.0,0.0,0.0,5229498.139671326,Buy-and-Hold Strategy
17124,805229804.5435898,0.006537255679487288,805229804.5435898,0.0,0.0,0.0,0.0,0.0,5229804.54358983,Buy-and-Hold Strategy
17125,805230110.947625,0.0065376386845313016,805230110.947625,0.0,0.0,0.0,0.0,0.0,5230110.947625041,Buy-and-Hold Strategy
17126,805230417.3517768,0.006538021689721048,805230417.3517768,0.0,0.0,0.0,0.0,0.0,5230417.351776838,Buy-and-Hold Strategy
17127,805230723.7560452,0.006538404695056528,805230723.7560452,0.0,0.0,0.0,0.0,0.0,5230723.756045222,Buy-and-Hold Strategy
17128,805231030.1604302,0.006538787700537741,805231030.1604302,0.0,0.0,0.0,0.0,0.0,5231030.160430193,Buy-and-Hold Strategy
17129,805231336.5649318,0.006539170706164688,805231336.5649318,0.0,0.0,0.0,0.0,0.0,5231336.56493175,Buy-and-Hold Strategy
17130,805231642.9695499,0.006539553711937368,805231642.9695499,0.0,0.0,0.0,0.0,0.0,5231642.969549894,Buy-and-Hold Strategy
17131,805231949.3742846,0.006539936717855781,805231949.3742846,0.0,0.0,0.0,0.0,0.0,5231949.374284625,Buy-and-Hold Strategy
17132,805232255.779136,0.006540319723919928,805232255.779136,0.0,0.0,0.0,0.0,0.0,5232255.779135942,Buy-and-Hold Strategy
17133,805232562.1841038,0.006540702730129808,805232562.1841038,0.0,0.0,0.0,0.0,0.0,5232562.184103847,Buy-and-Hold Strategy
17134,805232868.5891883,0.0065410857364854216,805232868.5891883,0.0,0.0,0.0,0.0,0.0,5232868.589188337,Buy-and-Hold Strategy
17135,805233174.9943894,0.006541468742986768,805233174.9943894,0.0,0.0,0.0,0.0,0.0,5233174.994389415,Buy-and-Hold Strategy
17136,805233481.3997071,0.0065418517496338485,805233481.3997071,0.0,0.0,0.0,0.0,0.0,5233481.399707079,Buy-and-Hold Strategy
17137,805233787.8051413,0.006542234756426662,805233787.8051413,0.0,0.0,0.0,0.0,0.0,5233787.80514133,Buy-and-Hold Strategy
17138,805234094.2106922,0.006542617763365209,805234094.2106922,0.0,0.0,0.0,0.0,0.0,5234094.210692167,Buy-and-Hold Strategy
17139,805234400.6163596,0.006543000770449489,805234400.6163596,0.0,0.0,0.0,0.0,0.0,5234400.6163595915,Buy-and-Hold Strategy
17140,805234707.0221436,0.006543383777679503,805234707.0221436,0.0,0.0,0.0,0.0,0.0,5234707.022143602,Buy-and-Hold Strategy
17141,805235013.4280442,0.00654376678505525,805235013.4280442,0.0,0.0,0.0,0.0,0.0,5235013.4280442,Buy-and-Hold Strategy
17142,805235319.8340614,0.00654414979257673,805235319.8340614,0.0,0.0,0.0,0.0,0.0,5235319.834061384,Buy-and-Hold Strategy
17143,805235626.2401952,0.006544532800243944,805235626.2401952,0.0,0.0,0.0,0.0,0.0,5235626.240195155,Buy-and-Hold Strategy
17144,805235932.6464455,0.006544915808056891,805235932.6464455,0.0,0.0,0.0,0.0,0.0,5235932.646445513,Buy-and-Hold Strategy
17145,805236239.0528125,0.006545298816015572,805236239.0528125,0.0,0.0,0.0,0.0,0.0,5236239.052812457,Buy-and-Hold Strategy
17146,805236545.4592961,0.006545681824120134,805236545.4592961,0.0,0.0,0.0,0.0,0.0,5236545.459296107,Buy-and-Hold Strategy
17147,805236851.8658963,0.00654606483237043,805236851.8658963,0.0,0.0,0.0,0.0,0.0,5236851.865896344,Buy-and-Hold Strategy
17148,805237158.2726132,0.0065464478407664594,805237158.2726132,0.0,0.0,0.0,0.0,0.0,5237158.272613168,Buy-and-Hold Strategy
17149,805237464.6794466,0.006546830849308223,805237464.6794466,0.0,0.0,0.0,0.0,0.0,5237464.679446578,Buy-and-Hold Strategy
17150,805237771.0863966,0.006547213857995718,805237771.0863966,0.0,0.0,0.0,0.0,0.0,5237771.086396575,Buy-and-Hold Strategy
17151,805238077.4934632,0.006547596866828948,805238077.4934632,0.0,0.0,0.0,0.0,0.0,5238077.493463159,Buy-and-Hold Strategy
17152,805238383.9006463,0.006547979875807911,805238383.9006463,0.0,0.0,0.0,0.0,0.0,5238383.900646329,Buy-and-Hold Strategy
17153,805238690.3079461,0.0065483628849326075,805238690.3079461,0.0,0.0,0.0,0.0,0.0,5238690.307946086,Buy-and-Hold Strategy
17154,805238996.7153624,0.006548745894203037,805238996.7153624,0.0,0.0,0.0,0.0,0.0,5238996.71536243,Buy-and-Hold Strategy
17155,805239303.1228954,0.0065491289036192,805239303.1228954,0.0,0.0,0.0,0.0,0.0,5239303.12289536,Buy-and-Hold Strategy
17156,805239609.5305449,0.006549511913181096,805239609.5305449,0.0,0.0,0.0,0.0,0.0,5239609.530544877,Buy-and-Hold Strategy
17157,805239915.938311,0.006549894922888726,805239915.938311,0.0,0.0,0.0,0.0,0.0,5239915.938310981,Buy-and-Hold Strategy
17158,805240222.3461937,0.006550277932742089,805240222.3461937,0.0,0.0,0.0,0.0,0.0,5240222.346193671,Buy-and-Hold Strategy
17159,805240528.754193,0.006550660942741185,805240528.754193,0.0,0.0,0.0,0.0,0.0,5240528.754192948,Buy-and-Hold Strategy
17160,805240835.1623088,0.006551043952886015,805240835.1623088,0.0,0.0,0.0,0.0,0.0,5240835.162308812,Buy-and-Hold Strategy
