timestep,portfolio_value,weights,returns,price,optimization_method,total_return,sharpe_ratio,max_drawdown,volatility,var_95,calmar_ratio,sortino_ratio,information_ratio
7384,5516298796.057104,[0.2 0.2 0.2 0.2 0.2],"[-2.39814772e-04  2.59627473e-05 -6.48873693e-05 -2.74643568e-05
  2.28310502e-06]",468.46235766666666,black_litterman,-0.00017084321465002893,-5.387456502599424,-0.004690940682769104,0.003748646652569086,-6.68024331165293e-05,-0.03641981986205348,0.0,0.0
7385,5515963796.140966,[0.2 0.2 0.2 0.2 0.2],"[-1.37032255e-04 -5.70671855e-06 -4.17682922e-05 -1.21421389e-04
  2.28310502e-06]",484.4739113333333,black_litterman,-0.0002315619494499862,-5.406191278614339,-0.004690940682769104,0.003748975831395838,-6.680242878790422e-05,-0.04936364902258648,0.0,0.0
7386,5516055015.825737,[0.2 0.2 0.2 0.2 0.2],"[ 7.32230076e-05  1.48776284e-04 -2.09539917e-05 -1.20641418e-04
  2.28310502e-06]",500.485465,black_litterman,-0.00021502838158531782,-5.401252935207217,-0.004690940682769104,0.003748765450307406,-6.680242445927915e-05,-0.04583907495892373,0.0,0.0
7387,5516172514.87755,[0.2 0.2 0.2 0.2 0.2],"[ 9.96329438e-05 -5.02968016e-05 -2.14328347e-05  7.63200051e-05
  2.28310502e-06]",555.9665118333334,black_litterman,-0.00019373167844418881,-5.3947672483288605,-0.004690940682769104,0.003748583654093711,-6.680242013065409e-05,-0.04129911067854887,0.0,0.0
7388,5516394010.277429,[0.2 0.2 0.2 0.2 0.2],"[ 1.99401330e-05 -3.23833229e-05  4.65883882e-05  1.64340798e-04
  2.28310502e-06]",611.4475586666666,black_litterman,-0.00015358563721621035,-5.382055952149849,-0.004690940682769104,0.003748585244732755,-6.680241580202901e-05,-0.03274090371263177,0.0,0.0
7389,5516384081.564058,[0.2 0.2 0.2 0.2 0.2],"[-5.64216992e-05 -2.24841971e-05  4.42867477e-06  6.31948379e-05
  2.28310502e-06]",666.9286055,black_litterman,-0.00015538521651458143,-5.382982411379227,-0.004690940682769104,0.003748332077219566,-6.680241147340395e-05,-0.03312453237478504,0.0,0.0
7390,5516184730.226749,[0.2 0.2 0.2 0.2 0.2],"[-1.33323985e-04 -1.20401263e-04  8.78610226e-05 -1.71091060e-05
  2.28310502e-06]",722.4096523333334,black_litterman,-0.00019151764640181658,-5.3944726054451415,-0.004690940682769104,0.003748284709906847,-6.680240714477887e-05,-0.040827130282270384,0.0,0.0
7391,5516327636.670613,[0.2 0.2 0.2 0.2 0.2],"[ 1.00356696e-04 -1.31919203e-04  6.77338045e-05  9.10793702e-05
  2.28310502e-06]",777.8906991666668,black_litterman,-0.00016561585345149037,-5.3864844610804266,-0.004690940682769104,0.0037481374395655184,-6.680240281615381e-05,-0.03530546742145668,0.0,0.0
7392,5516605632.8131075,[0.2 0.2 0.2 0.2 0.2],"[ 2.65323786e-05  1.71203597e-05 -2.29279161e-05  2.28967808e-04
  2.28310502e-06]",833.371746,black_litterman,-0.00011522905262441633,-5.370331563769757,-0.004690940682769104,0.003748285689420306,-6.680239848752874e-05,-0.024564167491539373,0.0,0.0
7393,5516852249.559599,[0.2 0.2 0.2 0.2 0.2],"[-2.02197426e-05  1.40002778e-04  1.87618752e-04 -8.61627098e-05
  2.28310502e-06]",862.3243226666667,black_litterman,-7.052976732284425e-05,-5.356105592587984,-0.004690940682769104,0.003748348232689557,-6.680239415890367e-05,-0.015035314256246341,0.0,0.0
7394,5517285717.020137,[0.2 0.2 0.2 0.2 0.2],"[7.51318615e-05 1.04442485e-04 1.64181254e-05 1.94582017e-04
 2.28310502e-06]",891.2768993333334,black_litterman,8.036209899652003e-06,-5.330241700270664,-0.004690940682769104,0.003749070405615965,-6.68023898302786e-05,0.001713133983802191,0.0,0.0
7395,5517521505.503283,[0.2 0.2 0.2 0.2 0.2],"[ 1.18578375e-04 -8.79699168e-06 -1.00180501e-04  2.01797608e-04
  2.28310502e-06]",920.229476,black_litterman,5.0772872469812624e-05,-5.316689392922616,-0.004690940682769104,0.003749105394442463,-6.680238550165352e-05,0.010823601470023482,0.0,0.0
7396,5517222375.459364,[0.2 0.2 0.2 0.2 0.2],"[-8.34843739e-05 -1.24201772e-05 -1.45132190e-04 -3.23192035e-05
  2.28310502e-06]",949.1820526666668,black_litterman,-3.444447990435361e-06,-5.333519364040764,-0.004690940682769104,0.003749316283818739,-6.680238117302846e-05,-0.0007342766032168356,0.0,0.0
7397,5517095923.196067,[0.2 0.2 0.2 0.2 0.2],"[-5.25293930e-05 -1.31077153e-04  6.60754297e-05  6.50253160e-07
  2.28310502e-06]",978.1346293333334,black_litterman,-2.636392071303129e-05,-5.341001731047814,-0.004690940682769104,0.0037491457981309877,-6.68023768444034e-05,-0.0056201778056738155,0.0,0.0
7398,5517114621.791761,[0.2 0.2 0.2 0.2 0.2],"[ 2.39879493e-05  4.08073864e-05 -3.00023085e-05 -2.01300830e-05
  2.28310502e-06]",1007.087206,black_litterman,-2.2974800243395563e-05,-5.340288786827338,-0.004690940682769104,0.003748894217202475,-6.680237251577832e-05,-0.004897695749551311,0.0,0.0
7399,5517169358.257383,[0.2 0.2 0.2 0.2 0.2],"[-1.85029551e-05  1.30230002e-04 -6.72924740e-05  2.88838384e-06
  2.28310502e-06]",978.7188946666668,black_litterman,-1.3053815849417446e-05,-5.337493391436739,-0.004690940682769104,0.003748656419611646,-6.680236818715325e-05,-0.002782771459329489,0.0,0.0
7400,5517027775.067785,[0.2 0.2 0.2 0.2 0.2],"[ 5.22090585e-05 -8.55953252e-05 -5.81796971e-05 -3.90285817e-05
  2.28310502e-06]",950.3505833333334,black_litterman,-3.871576896407008e-05,-5.3458099056386486,-0.004690940682769104,0.0037485070890353857,-6.680236385852818e-05,-0.008253306017337191,0.0,0.0
7401,5516999230.852946,[0.2 0.2 0.2 0.2 0.2],"[ 2.68611618e-05  4.70954360e-05 -1.95466216e-04  9.33573167e-05
  2.28310502e-06]",921.982272,black_litterman,-4.3889407903635496e-05,-5.347797474216918,-0.004690940682769104,0.0037482580558865913,-6.680235952990311e-05,-0.009356206115513528,0.0,0.0
7402,5517046886.700127,[0.2 0.2 0.2 0.2 0.2],"[ 2.04593849e-04 -3.18093756e-05  7.04694194e-06 -1.38924513e-04
  2.28310502e-06]",893.6139606666667,black_litterman,-3.525178560219407e-05,-5.345412791655197,-0.004690940682769104,0.003748016647631972,-6.680138508361293e-05,-0.007514864924999356,0.0,0.0
7403,5516778473.9947195,[0.2 0.2 0.2 0.2 0.2],"[-8.16993342e-05 -6.16591624e-05 -7.77727408e-05 -2.44094571e-05
  2.28310502e-06]",865.2456493333334,black_litterman,-8.390158845723866e-05,-5.36059935615864,-0.004690940682769104,0.003748137036335749,-6.680041063732275e-05,-0.017885877083338178,0.0,0.0
7404,5516952560.320616,[0.2 0.2 0.2 0.2 0.2],"[-8.05420055e-05  6.93589364e-05  1.24111138e-04  4.25677968e-05
  2.28310502e-06]",836.877338,black_litterman,-5.234844188854098e-05,-5.350771930559522,-0.004690940682769104,0.0037480411661698653,-6.679943619103258e-05,-0.011159476409673812,0.0,0.0
7405,5517027858.100035,[0.2 0.2 0.2 0.2 0.2],"[ 2.16545947e-04 -1.24253282e-04 -5.25390888e-06 -2.10796760e-05
  2.28310502e-06]",811.7784821666667,black_litterman,-3.870071936885714e-05,-5.346781195984427,-0.004690940682769104,0.0037478175050143607,-6.679846174474241e-05,-0.008250097791902106,0.0,0.0
7406,5516828011.905057,[0.2 0.2 0.2 0.2 0.2],"[-1.87012649e-04 -8.25065082e-05  5.78375821e-05  2.82808469e-05
  2.28310502e-06]",786.6796263333333,black_litterman,-7.49228422085762e-05,-5.3582779068697,-0.004690940682769104,0.003747771459094073,-6.679748729845223e-05,-0.015971816161262687,0.0,0.0
7407,5516778029.809719,[0.2 0.2 0.2 0.2 0.2],"[-1.10933879e-05  1.85645874e-05 -1.69056214e-05 -3.81483510e-05
  2.28310502e-06]",761.5807705,black_litterman,-8.398209698856472e-05,-5.361477407734327,-0.004690940682769104,0.0037475313857143915,-6.679651285216205e-05,-0.01790303963916025,0.0,0.0
7408,5517222223.5764885,[0.2 0.2 0.2 0.2 0.2],"[ 1.88480026e-04  6.93703082e-05 -7.52930039e-06  1.49980272e-04
  2.28310502e-06]",736.4819146666667,black_litterman,-3.4719767616093155e-06,-5.334971503640949,-0.004690940682769104,0.003748301324105361,-6.679553840587187e-05,-0.0007401451001848476,0.0,0.0
7409,5517257012.591899,[0.2 0.2 0.2 0.2 0.2],"[-5.12130843e-05  1.33321708e-05  4.69961102e-05  2.01293530e-05
  2.28310502e-06]",711.3830588333334,black_litterman,2.833532281529903e-06,-5.333333636803985,-0.004690940682769104,0.003748054629329949,-6.67945639595817e-05,0.0006040435113447744,0.0,0.0
7410,5516807262.1887045,[0.2 0.2 0.2 0.2 0.2],"[-2.10320954e-04 -7.52449807e-05 -6.44954917e-05 -5.98068267e-05
  2.28310502e-06]",686.284203,black_litterman,-7.868372829746006e-05,-5.357909292293048,-0.004690940682769104,0.0037488494936623244,-6.680240714477887e-05,-0.01677355004434044,0.0,0.0
7411,5516935341.8791895,[0.2 0.2 0.2 0.2 0.2],"[ 1.76316860e-05  6.07748901e-05 -3.70755855e-05  7.24672575e-05
  2.28310502e-06]",668.7808831666667,black_litterman,-5.546928439705371e-05,-5.350825657072941,-0.004690940682769104,0.003748681599268189,-6.680240281615381e-05,-0.011824767812734248,0.0,0.0
7412,5516718858.92663,[0.2 0.2 0.2 0.2 0.2],"[ 5.42248284e-06 -1.35624135e-04 -1.60165773e-04  9.18857608e-05
  2.28310502e-06]",651.2775633333333,black_litterman,-9.470681954845785e-05,-5.363209562435716,-0.004690940682769104,0.0037486713280910477,-6.680239848752874e-05,-0.02018930230696321,0.0,0.0
7413,5516613520.167715,[0.2 0.2 0.2 0.2 0.2],"[ 3.37983195e-05  5.08602021e-05 -2.14164413e-04  3.17504943e-05
  2.28310502e-06]",633.7742435,black_litterman,-0.00011379946960179208,-5.369504981029648,-0.004690940682769104,0.003748475865627744,-6.680239415890367e-05,-0.024259413473251435,0.0,0.0
7414,5516876347.934653,[0.2 0.2 0.2 0.2 0.2],"[8.49681158e-05 4.71575927e-05 2.47604612e-05 7.90454977e-05
 2.28310502e-06]",616.2709236666667,black_litterman,-6.616193684424161e-05,-5.354332831161192,-0.004690940682769104,0.0037485809745456617,-6.68023898302786e-05,-0.014104193874646403,0.0,0.0
7415,5517050194.641915,[0.2 0.2 0.2 0.2 0.2],"[ 1.96417159e-05 -2.36809316e-05  1.22744011e-04  3.65711022e-05
  2.28310502e-06]",598.7676038333333,black_litterman,-3.465222115299701e-05,-5.344536338347677,-0.004690940682769104,0.0037484847368560014,-6.680238550165352e-05,-0.007387051659016396,0.0,0.0
7416,5517015041.746127,[0.2 0.2 0.2 0.2 0.2],"[ 7.07430600e-05 -6.63863060e-06 -8.92301652e-05 -9.01578504e-06
  2.28310502e-06]",581.264284,black_litterman,-4.1023683514606944e-05,-5.34689437223123,-0.004690940682769104,0.0037482383872900573,-6.680238117302846e-05,-0.008745299991811088,0.0,0.0
7417,5517394913.121901,[0.2 0.2 0.2 0.2 0.2],"[ 1.85802420e-04  2.45683621e-05 -7.26150952e-05  2.04233766e-04
  2.28310502e-06]",570.1631033333333,black_litterman,2.7828003344327208e-05,-5.324494749375163,-0.004690940682769104,0.0037487326138078048,-6.68023768444034e-05,0.005932286342171373,0.0,0.0
7418,5517429900.634424,[0.2 0.2 0.2 0.2 0.2],"[-3.40638381e-05  9.78527373e-06 -2.23169879e-06  5.59337090e-05
  2.28310502e-06]",559.0619226666666,black_litterman,3.416948998923897e-05,-5.322848380366659,-0.004690940682769104,0.003748486251392756,-6.680237251577832e-05,0.007284144545837323,0.0,0.0
7419,5517539932.901728,[0.2 0.2 0.2 0.2 0.2],"[ 1.22173352e-05  3.85382390e-05 -6.28175680e-05  1.09492224e-04
  2.28310502e-06]",547.960742,black_litterman,5.4112838437992326e-05,-5.316837802765099,-0.004690940682769104,0.0037482962149117884,-6.680236818715325e-05,0.011535604923925203,0.0,0.0
7420,5517717235.782559,[0.2 0.2 0.2 0.2 0.2],"[-5.22625139e-07  8.33140701e-05  6.85086794e-06  6.87466234e-05
  2.28310502e-06]",536.8595613333333,black_litterman,8.62489855887413e-05,-5.306846558883136,-0.004690940682769104,0.00374820615049726,-6.680236385852818e-05,0.018386287830403296,0.0,0.0
7421,5517863277.327465,[0.2 0.2 0.2 0.2 0.2],"[-4.40038519e-05  1.19634375e-04  1.77585248e-04 -1.23160140e-04
  2.28310502e-06]",525.7583806666667,black_litterman,0.00011271901560289262,-5.298716139474833,-0.004690940682769104,0.00374806380074228,-6.680235952990311e-05,0.024029085683589073,0.0,0.0
7422,5517827851.908649,[0.2 0.2 0.2 0.2 0.2],"[ 5.58186708e-05 -1.82353147e-04  3.56059524e-05  5.65447515e-05
  2.28310502e-06]",514.6572,black_litterman,0.0001062981584425628,-5.3010907992844265,-0.004690940682769104,0.0037478178171164367,-6.680138508361293e-05,0.022660307522757685,0.0,0.0
7423,5517949096.280496,[0.2 0.2 0.2 0.2 0.2],"[ 3.65362443e-05 -1.50167554e-04  1.43485379e-04  7.77288598e-05
  2.28310502e-06]",514.6572,black_litterman,0.00012827370083968637,-5.29442602660884,-0.004690940682769104,0.0037476412674874444,-6.680041063732275e-05,0.02734498462341785,0.0,0.0
7424,5518009203.513938,[0.2 0.2 0.2 0.2 0.2],"[-1.26056778e-05 -1.14245382e-04  7.70395829e-05  1.01993566e-04
  2.28310502e-06]",514.6572,black_litterman,0.00013916813690110442,-5.291332104778921,-0.004690940682769104,0.003747407475289636,-6.679943619103258e-05,0.029667426282387405,0.0,0.0
7425,5517599676.010746,[0.2 0.2 0.2 0.2 0.2],"[-8.38975082e-05 -6.62234228e-05 -8.04176460e-05 -1.42827185e-04
  2.28310502e-06]",514.6572,black_litterman,6.494127694756388e-05,-5.313831815917079,-0.004690940682769104,0.0037480224718608756,-6.680242878790422e-05,0.01384397743209758,0.0,0.0
7426,5517516556.779137,[0.2 0.2 0.2 0.2 0.2],"[ 1.26863216e-04 -3.42545551e-04  1.34321259e-04  3.75605953e-06
  2.28310502e-06]",514.6572,black_litterman,4.9875916218370195e-05,-5.318883527523275,-0.004690940682769104,0.003747805860421705,-6.680242445927915e-05,0.01063239115377771,0.0,0.0
7427,5517348837.177198,[0.2 0.2 0.2 0.2 0.2],"[-1.13496652e-04 -1.37413066e-05 -3.63583414e-05  9.32488628e-06
  2.28310502e-06]",514.6572,black_litterman,1.9476738367062805e-05,-5.328604340090992,-0.004690940682769104,0.0037476990015532716,-6.680242013065409e-05,0.0041519899065458905,0.0,0.0
7428,5517455659.295267,[0.2 0.2 0.2 0.2 0.2],"[-1.83328801e-05  3.44348836e-05  5.01433685e-05  2.82771820e-05
  2.28310502e-06]",514.6572,black_litterman,3.883824726701378e-05,-5.322787452524391,-0.004690940682769104,0.003747505678609841,-6.680241580202901e-05,0.008279415557241116,0.0,0.0
7429,5517241004.846733,[0.2 0.2 0.2 0.2 0.2],"[-2.85510745e-05 -2.86062459e-05 -1.22091233e-04 -1.75575909e-05
  2.28310502e-06]",515.2414738333333,black_litterman,-6.787152977585792e-08,-5.335050799150013,-0.004690940682769104,0.0037474916231363137,-6.680241147340395e-05,-1.446863952579182e-05,0.0,0.0
7430,5517146499.8545685,[0.2 0.2 0.2 0.2 0.2],"[-6.64835530e-05 -4.68748908e-05 -9.65014861e-05  1.21931670e-04
  2.28310502e-06]",515.8257476666666,black_litterman,-1.719690135961175e-05,-5.340733676675028,-0.004690940682769104,0.003747285583107174,-6.680240714477887e-05,-0.0036659814145124227,0.0,0.0
7431,5517328593.288993,[0.2 0.2 0.2 0.2 0.2],"[ 1.28380720e-04 -1.33371853e-04  1.31831616e-04  3.59014244e-05
  2.28310502e-06]",516.4100215,black_litterman,1.5807533629810807e-05,-5.330465213879406,-0.004690940682769104,0.0037472047804462815,-6.680240281615381e-05,0.003369800366027967,0.0,0.0
7432,5517511819.150599,[0.2 0.2 0.2 0.2 0.2],"[-1.24353423e-04  6.31350672e-05  1.99192208e-04  2.57888550e-05
  2.28310502e-06]",516.9942953333333,black_litterman,4.901722104583382e-05,-5.320131901581028,-0.004690940682769104,0.00374712607734889,-6.680239848752874e-05,0.010449337214150941,0.0,0.0
7433,5517699519.388586,[0.2 0.2 0.2 0.2 0.2],"[ 6.84025894e-05 -8.36666862e-05  1.07726759e-04  7.53492357e-05
  2.28310502e-06]",517.5785691666666,black_litterman,8.30378891810715e-05,-5.3095341646074585,-0.004690940682769104,0.003747055905981123,-6.680239415890367e-05,0.01770175638461783,0.0,0.0
7434,5518018976.429955,[0.2 0.2 0.2 0.2 0.2],"[5.47856110e-05 4.66762671e-05 9.79643901e-05 8.77745323e-05
 2.28310502e-06]",518.162843,black_litterman,0.00014093947792910932,-5.290942662306537,-0.004690940682769104,0.0037473306578890224,-6.68023898302786e-05,0.030045035198763483,0.0,0.0
7435,5517970581.010589,[0.2 0.2 0.2 0.2 0.2],"[-9.02830390e-05 -6.12047666e-05  2.71803020e-05  7.81722302e-05
  2.28310502e-06]",525.6465019999999,black_litterman,0.00013216780816904304,-5.294045291483523,-0.004690940682769104,0.003747090789449979,-6.680238550165352e-05,0.02817511819207725,0.0,0.0
7436,5517995921.700049,[0.2 0.2 0.2 0.2 0.2],"[-2.07771472e-05  4.54294578e-05 -1.24297431e-04  1.20323981e-04
  2.28310502e-06]",533.1301609999999,black_litterman,0.0001367608081338048,-5.292958591488381,-0.004690940682769104,0.0037468421131790094,-6.680238117302846e-05,0.029154239497454843,0.0,0.0
7437,5517902690.958384,[0.2 0.2 0.2 0.2 0.2],"[ 2.61991116e-05  8.85927731e-05 -1.25117405e-04 -7.64363914e-05
  2.28310502e-06]",540.61382,black_litterman,0.00011986273620687125,-5.298568791824324,-0.004690940682769104,0.003746635169005867,-6.68023768444034e-05,0.02555196160274515,0.0,0.0
7438,5517873572.053761,[0.2 0.2 0.2 0.2 0.2],"[-1.51718608e-04  6.03352880e-05 -8.40917169e-05  1.46806087e-04
  2.28310502e-06]",548.097479,black_litterman,0.00011458493474394677,-5.300583059225902,-0.004690940682769104,0.0037463877076679927,-6.680237251577832e-05,0.024426856465024894,0.0,0.0
7439,5517690552.977805,[0.2 0.2 0.2 0.2 0.2],"[-7.55201046e-06  8.66051075e-05 -1.35867578e-04 -1.11310659e-04
  2.28310502e-06]",555.581138,black_litterman,8.141272722703217e-05,-5.311125420218901,-0.004690940682769104,0.0037463089457803436,-6.680236818715325e-05,0.01735530946406543,0.0,0.0
7440,5517622407.983098,[0.2 0.2 0.2 0.2 0.2],"[ 4.64675549e-05 -3.48517379e-05  1.48993956e-05 -9.05496918e-05
  2.28310502e-06]",563.064797,black_litterman,6.906144693636893e-05,-5.315333807895369,-0.004690940682769104,0.0037460811822141353,-6.680236385852818e-05,0.014722302328410887,0.0,0.0
7441,5517753588.155404,[0.2 0.2 0.2 0.2 0.2],"[ 2.77541529e-06  9.30096577e-05  1.00814224e-04 -8.00085807e-05
  2.28310502e-06]",560.2055953333333,black_litterman,9.283785316684245e-05,-5.308096362966871,-0.004690940682769104,0.003745918189888251,-6.680235952990311e-05,0.019790881924356258,0.0,0.0
7442,5518265259.624075,[0.2 0.2 0.2 0.2 0.2],"[5.22097539e-05 9.83552315e-05 8.35671233e-05 2.27244010e-04
 2.28310502e-06]",557.3463936666667,black_litterman,0.0001855783068634331,-5.277412960854868,-0.004690940682769104,0.003747016875241716,-6.680138508361293e-05,0.03956100053558652,0.0,0.0
7443,5518020505.601126,[0.2 0.2 0.2 0.2 0.2],"[ 1.33803449e-04 -1.39072985e-04 -5.06817753e-05 -1.68098971e-04
  2.28310502e-06]",554.487192,black_litterman,0.00014121664020388722,-5.291271260516841,-0.004690940682769104,0.0037470744325495916,-6.680041063732275e-05,0.030104119781903912,0.0,0.0
7444,5517911746.639767,[0.2 0.2 0.2 0.2 0.2],"[-2.11378943e-05 -1.67402329e-05  3.79103813e-05 -1.00864251e-04
  2.28310502e-06]",551.6279903333333,black_litterman,0.0001215040784575641,-5.297736859797173,-0.004690940682769104,0.0037468838590186773,-6.679943619103258e-05,0.025901857788114085,0.0,0.0
7445,5517757901.998414,[0.2 0.2 0.2 0.2 0.2],"[ 1.92655254e-05 -8.70274353e-05 -7.04885055e-05 -3.43745761e-06
  2.28310502e-06]",548.7687886666666,black_litterman,9.361973721239565e-05,-5.306680994296211,-0.004690940682769104,0.0037467544074077904,-6.679846174474241e-05,0.019957561509204823,0.0,0.0
7446,5518546464.177185,[0.2 0.2 0.2 0.2 0.2],"[2.11647514e-04 2.99024625e-04 4.29962772e-05 1.58616056e-04
 2.28310502e-06]",545.909587,black_litterman,0.00023654663211464282,-5.2576672088927365,-0.004690940682769104,0.003749707200781159,-6.679748729845223e-05,0.05042626801560988,0.0,0.0
7447,5518270337.214885,[0.2 0.2 0.2 0.2 0.2],"[-7.47155694e-05 -1.32963071e-04  3.51360741e-06 -4.82989523e-05
  2.28310502e-06]",559.6834981666666,black_litterman,0.00018649862019771334,-5.273175319303491,-0.004690940682769104,0.003749848599556745,-6.679651285216205e-05,0.039757190041384526,0.0,0.0
7448,5518118405.626702,[0.2 0.2 0.2 0.2 0.2],"[-3.38352460e-05 -4.11878489e-05 -9.38903072e-05  2.89679690e-05
  2.28310502e-06]",573.4574093333333,black_litterman,0.0001589610198396444,-5.282005940090754,-0.004690940682769104,0.0037497159498114693,-6.679553840587187e-05,0.033886810895636464,0.0,0.0
7449,5518165544.382187,[0.2 0.2 0.2 0.2 0.2],"[ 2.10802879e-04  2.15494940e-05 -5.76207002e-05 -1.34302070e-04
  2.28310502e-06]",587.2313205,black_litterman,0.00016750491927122472,-5.279672120211685,-0.004690940682769104,0.0037494756320784126,-6.67945639595817e-05,0.03570817253914733,0.0,0.0
7450,5517960228.976605,[0.2 0.2 0.2 0.2 0.2],"[-9.59336495e-05 -4.29439869e-05 -4.18892465e-06 -4.52524683e-05
  2.28310502e-06]",601.0052316666666,black_litterman,0.0001302915020095825,-5.2913960769835455,-0.004690940682769104,0.0037494413024557216,-6.679358951329152e-05,0.0277751331386843,0.0,0.0
7451,5517538718.526326,[0.2 0.2 0.2 0.2 0.2],"[-7.35046589e-05 -9.99012940e-05 -9.30913943e-05 -1.17729839e-04
  2.28310502e-06]",614.7791428333333,black_litterman,5.3892732896471015e-05,-5.314413972633455,-0.004690940682769104,0.0037501048080663167,-6.680240281615381e-05,0.011488683515959034,0.0,0.0
7452,5517471980.109125,[0.2 0.2 0.2 0.2 0.2],"[ 1.07865100e-05 -1.49757849e-04  9.43062657e-05 -1.80964629e-05
  2.28310502e-06]",628.553054,black_litterman,4.1796394778782124e-05,-5.318532357715152,-0.004690940682769104,0.0037498761419354504,-6.680239848752874e-05,0.008910024151938187,0.0,0.0
7453,5517959770.1564045,[0.2 0.2 0.2 0.2 0.2],"[1.06221803e-04 7.64230323e-05 6.84196132e-05 1.88693701e-04
 2.28310502e-06]",615.251531,black_litterman,0.00013020834084816573,-5.289451247204949,-0.004690940682769104,0.0037508490366122684,-6.680239415890367e-05,0.02775740510351169,0.0,0.0
7454,5518112906.717476,[0.2 0.2 0.2 0.2 0.2],"[-9.35211810e-06 -6.09530137e-05  9.33221001e-06  1.97451757e-04
  2.28310502e-06]",601.950008,black_litterman,0.00015796434254235624,-5.280946260825135,-0.004690940682769104,0.003750717917500979,-6.68023898302786e-05,0.0336743423600719,0.0,0.0
7455,5518538233.078497,[0.2 0.2 0.2 0.2 0.2],"[9.92611388e-05 1.18744004e-04 1.37931538e-05 1.51309735e-04
 2.28310502e-06]",588.6484849999999,black_litterman,0.00023505474547742006,-5.255854991664952,-0.004690940682769104,0.0037513962698581694,-6.680238550165352e-05,0.05010823230846423,0.0,0.0
7456,5518411218.276523,[0.2 0.2 0.2 0.2 0.2],"[ 3.78845635e-05  1.13912935e-04 -1.60409303e-04 -1.08751415e-04
  2.28310502e-06]",575.346962,black_litterman,0.0002120333126195788,-5.2633097269823885,-0.004690940682769104,0.003751227872883225,-6.680238117302846e-05,0.04520059556464348,0.0,0.0
7457,5518313406.987756,[0.2 0.2 0.2 0.2 0.2],"[-1.22546532e-04 -2.54103065e-05  2.89226566e-05  2.81283876e-05
  2.28310502e-06]",562.045439,black_litterman,0.00019430501653058525,-5.269153497612713,-0.004690940682769104,0.0037510256903916326,-6.68023768444034e-05,0.04142133309088984,0.0,0.0
7458,5518232475.735453,[0.2 0.2 0.2 0.2 0.2],"[-1.79963207e-05  1.12818473e-04 -9.06696562e-05 -7.97653007e-05
  2.28310502e-06]",548.743916,black_litterman,0.00017963622705064413,-5.274060403584851,-0.004690940682769104,0.003750808002423946,-6.680237251577832e-05,0.03829428662581239,0.0,0.0
7459,5518498890.548993,[0.2 0.2 0.2 0.2 0.2],"[-8.16685024e-05  1.01076728e-04  5.99806047e-05  1.59723126e-04
  2.28310502e-06]",533.6771411666667,black_litterman,0.00022792391200485227,-5.258792986915419,-0.004690940682769104,0.003750921057103419,-6.680236818715325e-05,0.048588103627502446,0.0,0.0
7460,5518297814.663199,[0.2 0.2 0.2 0.2 0.2],"[-5.41082227e-05  4.05120566e-05 -2.91120847e-06 -1.67959228e-04
  2.28310502e-06]",518.6103663333333,black_litterman,0.0001914789077047467,-5.2702704510112595,-0.004690940682769104,0.003750877798862548,-6.680236385852818e-05,0.04081887208851147,0.0,0.0
7461,5518183711.338172,[0.2 0.2 0.2 0.2 0.2],"[ 8.86302086e-05 -1.43655154e-04 -1.16293628e-04  6.56491267e-05
  2.28310502e-06]",503.5435915000001,black_litterman,0.00017079768004351852,-5.277010440388134,-0.004690940682769104,0.0037506935072230975,-6.680235952990311e-05,0.03641011293766672,0.0,0.0
7462,5518287061.461108,[0.2 0.2 0.2 0.2 0.2],"[ 1.40725602e-04  2.87443262e-05 -6.12024827e-05 -1.69054961e-05
  2.28310502e-06]",488.4768166666667,black_litterman,0.0001895298898257136,-5.271432048844809,-0.004690940682769104,0.003750496931873445,-6.680138508361293e-05,0.040403386579135434,0.0,0.0
7463,5518379885.738594,[0.2 0.2 0.2 0.2 0.2],"[6.50190367e-06 3.69394550e-05 3.49456938e-05 3.43590339e-06
 2.28310502e-06]",473.41004183333337,black_litterman,0.00020635429012002345,-5.2664665973760805,-0.004690940682769104,0.0037502897875159916,-6.680041063732275e-05,0.04398995938661299,0.0,0.0
7464,5518550541.404001,[0.2 0.2 0.2 0.2 0.2],"[ 1.19135214e-04 -5.94431374e-05  5.94026715e-05  3.32469363e-05
  2.28310502e-06]",458.343267,black_litterman,0.00023728562947507496,-5.256940506113899,-0.004690940682769104,0.003750187908531719,-6.679943619103258e-05,0.05058380515163606,0.0,0.0
7465,5518183474.443301,[0.2 0.2 0.2 0.2 0.2],"[ 1.14911605e-05 -7.85629645e-05 -1.21226078e-04 -1.46560741e-04
  2.28310502e-06]",451.02121166666666,black_litterman,0.00017075474284819361,-5.277142661777108,-0.004690940682769104,0.003750629483806389,-6.679846174474241e-05,0.03640095972123774,0.0,0.0
7466,5518181297.210668,[0.2 0.2 0.2 0.2 0.2],"[ 3.71235289e-05  1.59817948e-05 -1.17276622e-04  5.99154130e-05
  2.28310502e-06]",443.69915633333335,black_litterman,0.0001703601194333553,-5.277626915486198,-0.004690940682769104,0.003750378322101872,-6.679748729845223e-05,0.0363168351412174,0.0,0.0
